q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample,prediction,dist,ProbM,ProbU
5.233,8.492,7.501,12.864,12.522,0.021,0.008,0.019,0.048,0.011000000000000001,unm,mod,-0.8214142706188872,0.6814690941665323,0.3185309058334678
9.19,12.382,11.387,7.321000000000001,7.34,0.021,0.009000000000000001,0.084,0.055999999999999994,0.016,unm,unm,0.44879071405247917,0.38881582327440567,0.6111841767255942
12.449000000000002,11.905999999999999,13.707,12.834000000000001,10.762,0.051,0.11199999999999999,0.048,0.037000000000000005,0.015,unm,unm,1.207122049378797,0.2372759364049232,0.7627240635950769
8.185,7.622000000000001,7.517,9.141,11.216,0.047,0.069,0.07400000000000001,0.022000000000000002,0.042,unm,mod,-0.8161843963614208,0.6803890533022222,0.31961094669777795
7.815,9.735,9.91,10.162,7.654,0.039,0.026000000000000002,0.11699999999999999,0.094,0.018000000000000002,unm,mod,-0.03399177616563431,0.5,0.5
19.077,14.556,11.362,18.18,14.057,0.01,0.061,0.052000000000000005,0.005,0.043,unm,unm,0.44061903797583657,0.3907509765014865,0.6092490234985134
9.308,17.037,15.151,9.761000000000001,10.382,0.11,0.019,0.028999999999999998,0.006999999999999999,0.024,unm,unm,1.6791179294619392,0.16563322447603443,0.8343667755239654
9.078,11.387,14.814,9.871,10.373,0.09699999999999999,0.008,0.021,0.087,0.032,unm,unm,1.5689637620125447,0.1806458356802034,0.8193541643197966
9.756,8.039,8.271,9.839,8.542,0.051,0.019,0.087,0.057999999999999996,0.14400000000000002,unm,mod,-0.5697267151456193,0.626095743838809,0.373904256161191
8.301,9.244,9.798,9.443999999999999,9.312999999999999,0.271,0.012,0.084,0.19399999999999998,0.006,unm,mod,-0.07060087321357766,0.5117151905332401,0.4882848094667599
11.265,12.719000000000001,17.894000000000002,19.483,15.467,0.003,0.011000000000000001,0.002,0.002,0.040999999999999995,unm,unm,2.57571397827735,0.07797144664080057,0.9220285533591995
6.47,10.627,11.898,17.035,15.493,0.11199999999999999,0.042,0.036000000000000004,0.009000000000000001,0.013999999999999999,unm,unm,0.6158197274020276,0.3530669609500948,0.6469330390499052
10.482999999999999,9.435,9.326,11.343,21.825,0.025,0.015,0.023,0.066,0.008,unm,mod,-0.22488207754386647,0.5481904737275347,0.4518095262724652
11.725999999999999,11.581,11.75,13.258,14.206,0.083,0.121,0.107,0.026000000000000002,0.008,unm,unm,0.567443419448268,0.36056988756977504,0.6394301124302252
12.887,11.443,7.23,8.995,7.136,0.045,0.026000000000000002,0.009000000000000001,0.008,0.031,unm,mod,-0.9099952115922454,0.6994602874333076,0.30053971256669265
18.549,15.882,16.831,18.656,13.773,0.06,0.047,0.011000000000000001,0.01,0.013999999999999999,unm,unm,2.22825440497519,0.10527772657566202,0.8947222734243382
11.932,11.449000000000002,14.251,14.269,8.235,0.006,0.155,0.031,0.035,0.32799999999999996,unm,unm,1.384937665392898,0.20803597622604045,0.7919640237739596
5.919,9.824,11.975,7.66,7.274,0.16399999999999998,0.006999999999999999,0.012,0.015,0.221,unm,unm,0.6409884789469809,0.3476220111389858,0.6523779888610141
19.098,23.578000000000003,22.831999999999997,15.412,9.011000000000001,0.019,0.011000000000000001,0.011000000000000001,0.044000000000000004,0.064,unm,unm,4.189782994866193,0.017934066398701112,0.982065933601299
10.722000000000001,9.187000000000001,9.026,9.145,11.743,0.1,0.017,0.094,0.185,0.024,unm,mod,-0.3229421667177368,0.5710254056556657,0.4289745943443342
9.508,11.145999999999999,12.011,10.238999999999999,7.591,0.07,0.065,0.11,0.256,0.023,unm,unm,0.6527556911186432,0.34508981996640176,0.6549101800335981
18.219,12.955,13.959000000000001,12.437000000000001,6.3660000000000005,0.009000000000000001,0.033,0.04,0.057999999999999996,0.021,unm,unm,1.2894925147460592,0.22339206539381898,0.7766079346061812
11.122,7.853,14.171,23.409000000000002,25.384,0.045,0.066,0.037000000000000005,0.006,0.004,unm,unm,1.3587883097547442,0.2121648412366215,0.7878351587633784
13.285,10.835999999999999,12.672,10.606,12.607000000000001,0.03,0.228,0.062,0.018000000000000002,0.059000000000000004,unm,unm,0.8688147499329952,0.3002595390522031,0.699740460947797
17.245,13.642000000000001,11.745999999999999,10.72,10.597000000000001,0.049,0.031,0.015,0.039,0.037000000000000005,unm,unm,0.5661359469687008,0.3608829594468724,0.6391170405531276
15.919,14.525,8.729,7.938,6.707999999999999,0.005,0.016,0.013999999999999999,0.077,0.039,unm,mod,-0.42002164606452563,0.593169563130014,0.4068304368699861
12.764000000000001,10.713,8.172,10.897,12.754000000000001,0.043,0.177,0.301,0.096,0.066,unm,mod,-0.6020865429492508,0.6329883743892781,0.3670116256107218
12.724,15.24,15.339,17.452,17.577,0.03,0.138,0.011000000000000001,0.009000000000000001,0.052000000000000005,unm,unm,1.7405689120989516,0.15769995175900572,0.8423000482409944
13.467,13.765999999999998,13.085999999999999,13.362,14.407,0.005,0.003,0.006,0.063,0.051,unm,unm,1.0041376652435483,0.27394590187170964,0.7260540981282902
9.192,10.779000000000002,12.564,15.142999999999999,19.756,0.034,0.10300000000000001,0.01,0.017,0.005,unm,unm,0.8335131149505637,0.30735651816679327,0.6926434818332067
11.704,13.277999999999999,6.428999999999999,7.269,5.4479999999999995,0.034,0.03,0.07,0.013999999999999999,0.055999999999999994,unm,mod,-1.1718156453171664,0.7490578293892254,0.25094217061077456
8.652000000000001,7.797000000000001,7.956,12.384,12.478,0.063,0.031,0.061,0.031,0.027999999999999997,unm,mod,-0.6726898065838034,0.6477310342538103,0.35226896574618977
9.782,9.742,8.984,7.58,11.585999999999999,0.055999999999999994,0.039,0.061,0.022000000000000002,0.021,unm,mod,-0.3366705796070013,0.5741884906403718,0.4258115093596283
9.003,9.096,8.783999999999999,8.123,10.003,0.083,0.125,0.086,0.114,0.027999999999999997,unm,mod,-0.40204396901549355,0.5891105143168823,0.41088948568311773
8.722000000000001,11.015999999999998,12.505,14.171,13.565999999999999,0.12300000000000001,0.163,0.071,0.11,0.075,unm,unm,0.8142279638762497,0.31127270214096403,0.6887272978590359
9.392999999999999,10.674000000000001,13.402000000000001,15.762,11.878,0.043,0.026000000000000002,0.07,0.08900000000000001,0.096,unm,unm,1.1074276270445305,0.2548548698146837,0.7451451301853164
12.138,12.460999999999999,8.621,8.76,8.119,0.077,0.038,0.01,0.026000000000000002,0.055,unm,mod,-0.45532328455851623,0.6010787670429429,0.3989212329570569
9.726,11.147,13.019,13.417,8.101,0.087,0.086,0.01,0.012,0.013999999999999999,unm,unm,0.9822375795639013,0.2781059700872054,0.7218940299127947
14.198,11.445,9.219,6.876,10.227,0.05,0.087,0.017,0.10300000000000001,0.09300000000000001,unm,mod,-0.25985684174996404,0.5563784613352326,0.44362153866476745
7.08,7.117999999999999,10.78,11.32,10.258,0.152,0.345,0.066,0.006,0.006999999999999999,unm,unm,0.2503824721999033,0.4356500983653105,0.5643499016346896
14.401,16.034000000000002,13.776,14.093,12.088,0.046,0.055999999999999994,0.003,0.001,0.168,unm,unm,1.229675865464146,0.23341646497521806,0.7665835350247818
17.160999999999998,10.838,13.595999999999998,14.772,8.89,0.004,0.006,0.018000000000000002,0.027999999999999997,0.231,unm,unm,1.1708398163481784,0.24357587883080903,0.7564241211691908
8.547,9.695,8.499,9.929,8.328,0.10400000000000001,0.028999999999999998,0.11900000000000001,0.013999999999999999,0.109,unm,mod,-0.49520104902548123,0.6099095806704775,0.39009041932952254
12.767000000000001,17.078,16.908,16.749000000000002,15.049000000000001,0.095,0.040999999999999995,0.003,0.012,0.024,unm,unm,2.253423168724397,0.10304335661225165,0.8969566433877485
10.582,11.543,13.261,13.823,14.175999999999998,0.035,0.07400000000000001,0.111,0.08199999999999999,0.012,unm,unm,1.0613393818048005,0.26326437700157923,0.7367356229984208
10.953,11.172,13.200999999999999,13.325999999999999,8.394,0.002,0.003,0.011000000000000001,0.015,0.14300000000000002,unm,unm,1.041727368370574,0.2668963613225915,0.7331036386774086
17.483,11.373,11.835999999999999,16.319000000000003,15.936,0.023,0.021,0.003,0.016,0.027000000000000003,unm,unm,0.5955539738945967,0.35382735766500095,0.646172642334999
9.504,17.017,15.372,9.693,13.255999999999998,0.22399999999999998,0.037000000000000005,0.027999999999999997,0.027999999999999997,0.006999999999999999,unm,unm,1.7513555230245297,0.15633962705375531,0.8436603729462447
8.699,9.719,13.559000000000001,15.321,15.215,0.149,0.021,0.006,0.032,0.017,unm,unm,1.15874573606692,0.2457007699594864,0.7542992300405136
7.954,8.241,8.261000000000001,13.077,20.936,0.035,0.01,0.052000000000000005,0.01,0.002,unm,mod,-0.5729953836686539,0.6267957753681629,0.37320422463183706
12.144,15.244000000000002,16.689,18.062,14.183,0.006,0.006999999999999999,0.011000000000000001,0.017,0.053,unm,unm,2.1818393071914395,0.10951128958453221,0.890488710415468
17.961,22.793000000000003,21.807,17.598,11.412,0.004,0.013000000000000001,0.015,0.013999999999999999,0.209,unm,unm,3.854744372206796,0.024490474276537475,0.9755095257234627
8.915,9.234,9.722999999999999,11.012,10.353,0.021,0.016,0.11800000000000001,0.01,0.033,unm,mod,-0.09511589674676113,0.5175350503941157,0.48246494960588415
18.0,24.741,17.878,11.76,16.997,0.022000000000000002,0.001,0.013000000000000001,0.027999999999999997,0.016,unm,unm,2.5704841104206375,0.07832937465594009,0.9216706253440599
15.66,21.309,15.517999999999999,10.345999999999998,9.495,0.006999999999999999,0.013000000000000001,0.217,0.059000000000000004,0.215,unm,unm,1.7990781046573554,0.1504355256979324,0.8495644743020676
11.187000000000001,12.378,8.244,9.448,9.081,0.032,0.024,0.032,0.051,0.132,unm,mod,-0.5785521220404766,0.62798387640148,0.3720161235985201
10.633,10.467,9.838,10.184,6.624,0.031,0.018000000000000002,0.142,0.083,0.078,unm,mod,-0.05752619929748359,0.5086096603583504,0.4913903396416497
11.454,10.05,8.532,8.796,10.243,0.076,0.083,0.168,0.071,0.085,unm,mod,-0.4844144423118726,0.6075321633120983,0.3924678366879018
9.149,7.425,10.644,11.677999999999999,6.712999999999999,0.07400000000000001,0.059000000000000004,0.046,0.036000000000000004,0.038,unm,unm,0.20592856707546137,0.446142321006578,0.5538576789934221
10.588,7.667999999999999,8.698,13.98,16.477,0.053,0.08199999999999999,0.18899999999999997,0.064,0.052000000000000005,unm,mod,-0.43015452890671124,0.595448272422948,0.4045517275770522
16.145,8.47,8.957,6.25,6.77,0.002,0.009000000000000001,0.024,0.11,0.01,unm,mod,-0.3454959858941029,0.5762168125349149,0.4237831874650851
11.62,11.32,13.218,15.415999999999999,11.175999999999998,0.07200000000000001,0.025,0.062,0.036000000000000004,0.086,unm,unm,1.0472841039864145,0.26586407844015986,0.7341359215598401
5.756,6.24,7.138,6.193,8.774,0.08,0.08,0.024,0.11,0.11599999999999999,unm,mod,-0.9400669734453251,0.7054345640138676,0.2945654359861323
10.540999999999999,7.882000000000001,12.064,8.689,7.468999999999999,0.033,0.151,0.057999999999999996,0.09,0.027000000000000003,unm,unm,0.670079640416561,0.3413778448132882,0.6586221551867117
13.06,10.127,9.816,7.487,7.94,0.027000000000000003,0.09,0.115,0.071,0.054000000000000006,unm,mod,-0.06471727194917687,0.5103178115616293,0.4896821884383709
14.849,14.431,9.93,10.276,12.841,0.059000000000000004,0.048,0.024,0.043,0.059000000000000004,unm,mod,-0.027454436597053267,0.5,0.5
12.014000000000001,11.755999999999998,15.448,20.225,14.232000000000001,0.021,0.024,0.01,0.006,0.034,unm,unm,1.7761974118086252,0.15324306420132755,0.8467569357986725
6.192,6.61,6.439,7.2379999999999995,9.149,0.024,0.04,0.037000000000000005,0.09,0.018000000000000002,unm,mod,-1.168546973393446,0.7484733689922408,0.2515266310077595
14.167,10.744000000000002,10.681,11.206,11.380999999999998,0.037000000000000005,0.05,0.006999999999999999,0.013999999999999999,0.006,unm,unm,0.21802264310227404,0.44328663741249125,0.5567133625875088
7.572,6.819,9.959,12.011,9.173,0.06,0.05,0.08,0.06,0.11900000000000001,unm,mod,-0.017975295740227715,0.5,0.5
10.415999999999999,10.259,9.562000000000001,10.722000000000001,9.187000000000001,0.094,0.063,0.11199999999999999,0.1,0.017,unm,mod,-0.14774147673224913,0.5300061829192364,0.4699938170807634
9.523,9.073,9.262,8.53,14.460999999999999,0.027999999999999997,0.048,0.025,0.052000000000000005,0.017,unm,mod,-0.24580156430823674,0.5530930751837918,0.44690692481620825
12.463,10.675,8.264,9.795,11.199000000000002,0.051,0.094,0.051,0.064,0.064,unm,mod,-0.5720147820596813,0.6265858548967698,0.37341414510323034
7.067,8.652999999999999,9.571,9.794,10.662,0.131,0.055999999999999994,0.024,0.035,0.031,unm,mod,-0.14479967330654997,0.5293101173412463,0.4706898826587538
9.345,8.225,11.288,11.85,11.384,0.01,0.11199999999999999,0.136,0.063,0.009000000000000001,unm,unm,0.41643088751803337,0.396473488379207,0.6035265116207931
22.083000000000002,21.905,21.708000000000002,18.549,15.882,0.026000000000000002,0.019,0.033,0.06,0.047,unm,unm,3.8223845506617247,0.025235625175654555,0.9747643748243452
15.662,10.959000000000001,13.078,13.811,15.565999999999999,0.017,0.034,0.006,0.012,0.05,unm,unm,1.0015227300544902,0.27444058770703017,0.7255594122929697
11.228,12.261,8.007,7.947,8.735,0.044000000000000004,0.028999999999999998,0.048,0.095,0.109,unm,mod,-0.6560195910754194,0.6442870851943582,0.3557129148056418
13.251,12.982000000000001,11.838,6.647,9.007,0.012,0.026000000000000002,0.027000000000000003,0.22399999999999998,0.22699999999999998,unm,unm,0.5962077122387379,0.3536702856473836,0.6463297143526165
12.759,14.936,15.552,9.939,12.026,0.023,0.044000000000000004,0.009000000000000001,0.011000000000000001,0.016,unm,unm,1.8101915770259618,0.1490871987044116,0.8509128012955883
8.191,9.179,13.539000000000001,15.696,16.507,0.23399999999999999,0.105,0.042,0.005,0.018000000000000002,unm,unm,1.1522083955008222,0.24685452856763263,0.7531454714323671
11.620999999999999,12.1,12.158,13.32,16.275,0.001,0.001,0.059000000000000004,0.003,0.016,unm,unm,0.7008051354974052,0.3348421287267635,0.6651578712732366
10.837,13.207,13.409,15.985999999999999,12.925,0.013000000000000001,0.016,0.08800000000000001,0.064,0.084,unm,unm,1.1097156910683177,0.25444200116766486,0.7455579988323353
9.933,8.915,9.234,9.722999999999999,11.012,0.015,0.021,0.016,0.11800000000000001,0.01,unm,mod,-0.25495383972881225,0.5552332182542904,0.4447667817457097
10.677,14.001,14.13,10.33,14.380999999999998,0.142,0.003,0.027000000000000003,0.174,0.05,unm,unm,1.3453867676375078,0.21430378898918562,0.7856962110108141
8.441,8.53,7.484,7.7829999999999995,10.335,0.084,0.034,0.064,0.102,0.040999999999999995,unm,mod,-0.8269710108923354,0.682614503986111,0.317385496013889
16.212,10.115,7.815,9.735,9.91,0.003,0.011000000000000001,0.039,0.026000000000000002,0.11699999999999999,unm,mod,-0.7187780424778643,0.6571330742263006,0.3428669257736993
11.902000000000001,12.532,9.541,11.21,11.498,0.034,0.01,0.055999999999999994,0.084,0.040999999999999995,unm,mod,-0.15460568354224247,0.5316297299358154,0.46837027006418464
8.89,10.895999999999999,12.254000000000001,15.67,9.872,0.231,0.091,0.032,0.015,0.111,unm,unm,0.7321843605692786,0.32823212412645697,0.671767875873543
14.844000000000001,15.309000000000001,12.607000000000001,11.374,9.117,0.035,0.009000000000000001,0.068,0.078,0.09,unm,unm,0.8475683986840759,0.304519685876771,0.695480314123229
8.013,7.777,9.074,12.708,16.683,0.077,0.17,0.035,0.032,0.027000000000000003,unm,mod,-0.3072525513714188,0.567399156484411,0.4326008435155891
9.283999999999999,12.097000000000001,13.033,14.139000000000001,16.629,0.225,0.10300000000000001,0.068,0.07400000000000001,0.085,unm,unm,0.9868137176650302,0.2772335035753521,0.7227664964246482
21.684,15.499,8.246,7.91,9.025,0.006999999999999999,0.083,0.11,0.09,0.040999999999999995,unm,mod,-0.5778983897894667,0.6278442280566282,0.37215577194337174
17.035,15.493,18.645,15.62,19.838,0.009000000000000001,0.013999999999999999,0.02,0.026000000000000002,0.055,unm,unm,2.8211910623818435,0.0627758810469528,0.9372241189530472
18.645,15.62,19.838,18.584,17.802,0.02,0.026000000000000002,0.055,0.032,0.042,unm,unm,3.2111433380451624,0.044212253750134024,0.955787746249866
15.773,14.819,10.556,6.9510000000000005,10.383,0.005,0.013000000000000001,0.013999999999999999,0.10300000000000001,0.08800000000000001,unm,unm,0.17716427282641778,0.4529384705398287,0.5470615294601713
6.947,6.697,9.875,10.485999999999999,8.934,0.07200000000000001,0.065,0.044000000000000004,0.059000000000000004,0.033,unm,mod,-0.04543212390912199,0.5057363859498283,0.4942636140501715
12.866,12.925,11.395999999999999,6.916,6.87,0.013000000000000001,0.013999999999999999,0.083,0.348,0.40700000000000003,unm,unm,0.4517325181875842,0.38811891475672233,0.6118810852432778
8.676,10.525,13.345999999999998,10.58,11.662,0.105,0.092,0.051,0.02,0.009000000000000001,unm,unm,1.0891230771690639,0.2581736115626003,0.7418263884373998
11.784,8.904,8.302999999999999,10.804,12.474,0.033,0.006,0.009000000000000001,0.015,0.018000000000000002,unm,mod,-0.5592669749823491,0.6238499512940703,0.3761500487059297
9.437000000000001,9.226,9.238,15.265999999999998,14.657,0.1,0.006999999999999999,0.15,0.008,0.032,unm,mod,-0.25364636998764833,0.5549276689240454,0.4450723310759546
8.068999999999999,8.574,10.892999999999999,11.884,13.880999999999998,0.019,0.059000000000000004,0.027999999999999997,0.149,0.037000000000000005,unm,unm,0.28731844284041674,0.4269391445395531,0.573060855460447
7.7379999999999995,7.89,10.126,10.953,11.172,0.07200000000000001,0.293,0.083,0.002,0.003,unm,unm,0.03661148698508132,0.4862438467818206,0.5137561532181795
8.929,9.373,9.825,15.872,17.323,0.046,0.131,0.12300000000000001,0.055999999999999994,0.07400000000000001,unm,mod,-0.061775471094093426,0.5096190526349594,0.4903809473650406
6.856,12.97,19.039,14.675,11.050999999999998,0.441,0.035,0.012,0.078,0.111,unm,unm,2.9499766382348875,0.05595565975282166,0.9440443402471784
8.942,11.454,11.432,8.238999999999999,12.068,0.021,0.044000000000000004,0.044000000000000004,0.057999999999999996,0.037000000000000005,unm,unm,0.4634997257678046,0.3853298683805729,0.6146701316194271
14.559000000000001,13.745,15.104000000000001,16.021,15.872,0.044000000000000004,0.066,0.026000000000000002,0.038,0.021,unm,unm,1.6637551765159069,0.16766566275331496,0.832334337246685
8.519,8.052999999999999,10.885,16.813,14.675999999999998,0.015,0.035,0.044000000000000004,0.038,0.027999999999999997,unm,unm,0.2847035036585348,0.4275557311556078,0.5724442688443921
21.015,17.015,16.22,18.93,19.643,0.002,0.032,0.031,0.022000000000000002,0.01,unm,unm,2.028538699143355,0.12457620558271126,0.875423794417289
12.17,14.025,10.574000000000002,10.979000000000001,17.184,0.1,0.03,0.002,0.005,0.006,unm,unm,0.1830478779660334,0.4515478315281044,0.5484521684718957
8.074,6.192,6.61,6.439,7.2379999999999995,0.046,0.024,0.04,0.037000000000000005,0.09,unm,mod,-1.1126527256160008,0.7383399898528946,0.2616600101471053
10.56,7.925,7.191,6.035,6.251,0.04,0.042,0.075,0.08900000000000001,0.09699999999999999,unm,mod,-0.9227430229125835,0.7020013002487369,0.29799869975126325
12.572000000000001,14.842,14.235999999999999,14.062999999999999,10.022,0.015,0.01,0.004,0.009000000000000001,0.111,unm,unm,1.3800346617322825,0.2088056369400422,0.7911943630599576
13.722999999999999,11.989,10.408,8.148,7.941,0.022000000000000002,0.067,0.09300000000000001,0.195,0.1,unm,unm,0.12878796525763025,0.4643835439933502,0.5356164560066498
13.19,11.306,14.472000000000001,14.215,14.102,0.018000000000000002,0.21600000000000003,0.039,0.038,0.051,unm,unm,1.4571752685268686,0.19693691056988602,0.803063089430114
9.18,8.681000000000001,11.499,12.764000000000001,10.713,0.027000000000000003,0.127,0.009000000000000001,0.043,0.177,unm,unm,0.48539980799662974,0.3801326202767745,0.6198673797232254
15.284,15.927,10.253,9.978,11.094000000000001,0.057,0.024,0.006,0.02,0.105,unm,unm,0.07812359064047403,0.4763911432564966,0.5236088567435034
9.562999999999999,9.061,12.079,13.205,12.669,0.204,0.102,0.02,0.012,0.036000000000000004,unm,unm,0.6749826445814344,0.34033078199236033,0.6596692180076393
9.353,9.991,8.51,8.863,7.797000000000001,0.155,0.006,0.065,0.034,0.071,unm,mod,-0.4916055110829083,0.6091180511390014,0.39088194886099864
13.888,14.29,8.995,9.993,10.033,0.036000000000000004,0.017,0.285,0.17600000000000002,0.132,unm,mod,-0.33307503757374857,0.5733609810825208,0.4266390189174792
11.145,10.987,9.282,13.777999999999999,12.273,0.08,0.043,0.21600000000000003,0.005,0.008,unm,mod,-0.2392642248542236,0.5515625883249019,0.44843741167509815
6.239,11.606,18.8,13.439,12.138,0.184,0.024,0.012,0.081,0.077,unm,unm,2.8718554351928285,0.06000473424962941,0.9399952657503707
9.066,8.649,12.312999999999999,19.575,14.95,0.013999999999999999,0.012,0.009000000000000001,0.009000000000000001,0.027000000000000003,unm,unm,0.7514695144263053,0.3242030318333694,0.6757969681666306
12.124,9.312000000000001,9.566,13.624,15.540999999999999,0.02,0.044000000000000004,0.02,0.07200000000000001,0.073,unm,mod,-0.1464340095176473,0.5296968394120923,0.47030316058790766
18.408,11.73,16.293,18.962,24.12,0.008,0.126,0.145,0.016,0.016,unm,unm,2.052399986109209,0.12211905408247185,0.8778809459175281
10.507,13.331,15.716,12.555,12.295,0.08900000000000001,0.08,0.02,0.008,0.006999999999999999,unm,unm,1.8637977623909032,0.1427231091939775,0.8572768908060224
13.373,13.812999999999999,18.477999999999998,17.28,12.020999999999999,0.034,0.02,0.004,0.005,0.004,unm,unm,2.7666042782743725,0.06589514760126677,0.934104852398733
7.2379999999999995,9.578,13.06,11.140999999999998,12.632,0.021,0.035,0.019,0.027999999999999997,0.025,unm,unm,0.99563912603415,0.27555565585968744,0.7244443441403128
15.0,20.033,16.958,13.071,14.956,0.05,0.012,0.035,0.023,0.001,unm,unm,2.26976650937553,0.10161518907582102,0.898384810924179
8.208,9.937999999999999,12.234000000000002,15.555,10.462,0.006,0.004,0.01,0.019,0.26,unm,unm,0.7256470201365355,0.3296037157607427,0.6703962842392572
6.671,10.485999999999999,12.182,12.097999999999999,13.33,0.009000000000000001,0.025,0.053,0.023,0.02,unm,unm,0.708649947688742,0.33318341435335286,0.6668165856466471
7.124,5.732,9.074,9.363,9.802999999999999,0.062,0.071,0.073,0.08900000000000001,0.128,unm,mod,-0.3072525513714188,0.567399156484411,0.4326008435155891
12.386,14.182,14.874,12.31,14.862,0.028999999999999998,0.004,0.019,0.028999999999999998,0.022000000000000002,unm,unm,1.5885757773543796,0.17789788004906149,0.8221021199509386
15.942,20.309,14.654000000000002,11.145999999999999,12.287,0.055999999999999994,0.049,0.043,0.036000000000000004,0.022000000000000002,unm,unm,1.5166650501594754,0.18813406175251068,0.8118659382474892
9.873,14.831,14.675,8.851,8.017999999999999,0.006,0.008,0.006,0.019,0.062,unm,unm,1.5235292495410429,0.18713789952200613,0.8128621004779939
8.587,9.902000000000001,7.007000000000001,7.79,10.732999999999999,0.067,0.039,0.049,0.03,0.006,unm,mod,-0.9828865467368209,0.7138207609385242,0.2861792390614761
9.389,12.392000000000001,12.515999999999998,8.158,8.802,0.031,0.027999999999999997,0.02,0.048,0.027000000000000003,unm,unm,0.8178235007298733,0.31054049333410805,0.6894595066658921
9.964,9.73,12.257,13.177,10.651,0.045,0.022000000000000002,0.016,0.036000000000000004,0.002,unm,unm,0.7331649631207435,0.3280266368911356,0.6719733631088646
13.0,12.075999999999999,12.824000000000002,16.281,16.153,0.1,0.076,0.021,0.006,0.021,unm,unm,0.9184985269530168,0.2904316521334543,0.7095683478665458
9.913,6.64,7.175,9.968,11.979000000000001,0.075,0.15,0.023,0.057,0.015,unm,mod,-0.9279728951736095,0.7030401829877558,0.2969598170122442
12.239,12.379000000000001,7.0920000000000005,7.744,7.882000000000001,0.049,0.02,0.036000000000000004,0.065,0.10400000000000001,unm,mod,-0.955102851446795,0.7083956197627561,0.29160438023724394
15.035,13.422,9.746,9.814,12.193,0.026000000000000002,0.006,0.040999999999999995,0.052000000000000005,0.011000000000000001,unm,mod,-0.08759795794794822,0.5157508002957412,0.48424919970425856
12.379000000000001,7.0920000000000005,7.744,7.882000000000001,8.638,0.02,0.036000000000000004,0.065,0.10400000000000001,0.032,unm,mod,-0.7419855997844982,0.6618011466848844,0.3381988533151157
10.612,9.514,9.78,9.712,11.347999999999999,0.006999999999999999,0.024,0.057,0.054000000000000006,0.083,unm,mod,-0.07648448053218626,0.5131123631450096,0.4868876368549905
9.674,10.338,11.465,12.024000000000001,13.824000000000002,0.172,0.043,0.035,0.038,0.044000000000000004,unm,unm,0.4742863359222449,0.3827711389490513,0.6172288610509488
9.988999999999999,9.896,9.517000000000001,10.825999999999999,14.907,0.03,0.04,0.069,0.061,0.054000000000000006,unm,mod,-0.16245048696680353,0.5334841155308774,0.4665158844691226
9.221,11.705,10.964,11.921,14.322000000000001,0.051,0.008,0.022000000000000002,0.098,0.02,unm,unm,0.310525988514855,0.42146723164662425,0.5785327683533759
12.384,12.433,8.107999999999999,8.467,9.965,0.033,0.013999999999999999,0.096,0.063,0.027999999999999997,unm,mod,-0.6230060307432117,0.6373991687973347,0.36260083120266523
8.035,9.604,8.957,11.026,18.958,0.019,0.006,0.018000000000000002,0.008,0.003,unm,mod,-0.3454959858941029,0.5762168125349149,0.4237831874650851
18.361,18.414,15.877,16.421,17.293,0.017,0.024,0.095,0.077,0.032,unm,unm,1.9164233408251343,0.13669762967056306,0.863302370329437
17.948,14.937999999999999,10.963,10.545,10.227,0.05,0.025,0.079,0.08199999999999999,0.063,unm,unm,0.31019912882749257,0.4215442985016645,0.5784557014983355
7.569,8.907,12.634,10.632,5.263,0.039,0.172,0.07400000000000001,0.06,0.201,unm,unm,0.856393802954103,0.30274596185568964,0.6972540381443106
10.323,9.722999999999999,9.387,8.985,10.089,0.039,0.02,0.018000000000000002,0.016,0.011000000000000001,unm,mod,-0.2049431972856004,0.5435048760960638,0.45649512390393615
11.41,15.128,16.429000000000002,9.704,14.629000000000001,0.052000000000000005,0.017,0.004,0.02,0.008,unm,unm,2.096853893491102,0.1176532102211646,0.8823467897788353
9.234,9.722999999999999,11.012,10.353,6.03,0.016,0.11800000000000001,0.01,0.033,0.083,unm,unm,0.32621560544652173,0.41776780723769746,0.5822321927623024
15.567,21.963,15.614,8.863,8.595,0.012,0.004,0.096,0.098,0.023,unm,unm,1.8304573247986307,0.146654160204305,0.8533458397956948
10.408,8.148,7.941,8.238999999999999,9.789,0.09300000000000001,0.195,0.1,0.016,0.005,unm,mod,-0.6775928105497959,0.6487395924672085,0.35126040753279153
12.140999999999998,9.781,10.702,9.496,6.295,0.006,0.053,0.046,0.034,0.125,unm,unm,0.22488685051692503,0.4416662674948063,0.5583337325051938
16.223,10.244000000000002,11.657,9.78,11.675,0.002,0.013999999999999999,0.01,0.061,0.10099999999999999,unm,unm,0.5370447951036974,0.36783711133456126,0.6321628886654386
11.993,11.498,11.562000000000001,12.417,14.088,0.005,0.012,0.02,0.054000000000000006,0.131,unm,unm,0.5059924312793393,0.3752370603965281,0.624762939603472
8.875,9.71,8.755,11.378,12.647,0.34700000000000003,0.18600000000000003,0.18899999999999997,0.071,0.047,unm,mod,-0.4115231116200553,0.5912532851366293,0.40874671486337066
12.702,14.538,9.463,12.244000000000002,19.139,0.037000000000000005,0.043,0.032,0.037000000000000005,0.019,unm,mod,-0.18010130350999898,0.5376517963553619,0.46234820364463813
11.196,12.293,16.386,9.633,12.384,0.012,0.047,0.039,0.006999999999999999,0.033,unm,unm,2.0827986153135223,0.1190495946520324,0.8809504053479676
